"num_minors","hombre","bin_head","age","bin_headFemale","age2","estrato1","maximo_nivel_educativo","tamano_empresa","tiempo_empresa_actual","formal","hoursWorkUsual","ingreso_laboral_horas_actuales","oficio","log_ingreso_laboral_horas_actuales","age_grupo"
2,0,0,34,0,1156,"3","7","7",69,1,20,14291.0440848214,"8",9.48195173255147,"25-34"
1,0,1,50,1,2500,"3","5","6",336,1,48,3910.19848632812,"53",8.27134341545776,"45-54"
1,0,0,30,0,900,"3","7","5",48,1,48,5266.2041015625,"13",8.56906509767252,"25-34"
2,1,1,40,0,1600,"2","6","9",48,1,48,5869.42041015625,"98",8.67751117032482,"35-44"
2,0,0,34,0,1156,"2","5","2",6,1,25,6266.15087890625,"32",8.74291755020505,"25-34"
1,0,1,46,1,2116,"2","5","1",120,0,40,4563.757559982,"55",8.40068127693269,"45-54"
1,1,1,23,0,529,"2","6","3",48,0,48,4472.22216796875,"85",8.40564069337928,"18-24"
1,0,0,23,0,529,"2","7","9",12,1,55,3743.23266601562,"37",8.22770486627596,"18-24"
2,0,1,38,1,1444,"2","7","4",6,0,48,21665.1006373355,"44",9.42108910711346,"35-44"
0,0,1,54,1,2916,"2","5","1",180,0,54,5840.91949721514,"45",8.35566975822277,"45-54"
0,0,0,37,0,1369,"2","6","1",120,0,48,11734.6227283478,"45",8.60509731914462,"35-44"
2,1,1,47,0,2209,"2","4","4",120,0,77,4345.490234375,"99",8.36979167912651,"45-54"
2,0,0,45,0,2025,"2","5","1",3,0,55,848.48486328125,"54",6.74345224512948,"45-54"
2,0,0,18,0,324,"2","5","2",8,0,56,2083.33325195312,"45",7.64172441499983,"18-24"
2,1,0,23,0,529,"2","5","1",36,0,66,4291.67515980114,"98",8.3022552533823,"18-24"
1,1,1,37,0,1369,"2","5","1",5,0,70,3573.7841796875,"81",8.16883218873518,"35-44"
1,0,0,40,0,1600,"2","7","2",6,0,40,4159.55447387695,"79",8.29918170933037,"35-44"
1,1,1,40,0,1600,"3","7","6",144,1,60,30705.8611518012,"2",10.0020459134023,"35-44"
1,0,0,37,0,1369,"3","7","9",48,1,48,42015.25390625,"2",10.6457880195727,"35-44"
1,0,0,41,0,1681,"3","6","9",12,1,48,4739.58349609375,"39",8.46370454080591,"35-44"
1,0,1,33,1,1089,"2","7","2",84,0,60,3877.60388183594,"51",8.25717071614585,"25-34"
1,0,0,26,0,676,"2","6","7",28,1,48,7109.375,"53",8.86916961457342,"25-34"
1,1,1,29,0,841,"3","7","9",60,1,48,13833.1005859375,"21",9.53481959229618,"25-34"
1,0,0,28,0,784,"3","7","4",60,1,48,6217.361328125,"21",8.73510087195075,"25-34"
1,0,1,52,1,2704,"2","3","1",36,0,42,5840.91949721514,"45",8.35566975822277,"45-54"
1,1,0,30,0,900,"2","6","2",9,0,42,8610.037109375,"45",9.06068390744443,"25-34"
1,0,0,28,0,784,"2","7","8",11,0,30,18496.6662925606,"21",9.49961966364281,"25-34"
4,0,1,36,1,1296,"2","4","1",72,0,30,4698.22372923779,"55",8.43465989216789,"35-44"
4,1,0,37,0,1369,"2","1","1",240,0,54,4189.20864868164,"99",8.3083013102678,"35-44"
0,0,0,55,0,3025,"2","4","1",240,0,24,5234.34051983173,"55",8.5178145876325,"55-60"
0,1,0,28,0,784,"2","6","9",15,1,48,4435.87890625,"97",8.39748105013779,"25-34"
0,0,0,22,0,484,"2","6","3",20,1,48,4290.0458984375,"59",8.36405271080131,"18-24"
2,1,1,25,0,625,"2","7","9",24,1,48,6049.5234375,"39",8.70773477726116,"25-34"
2,0,0,23,0,529,"2","7","2",8,0,48,3402.77783203125,"38",8.13234738645469,"18-24"
0,1,1,59,0,3481,"3","7","9",396,1,40,58381.94140625,"12",10.9747618985015,"55-60"
0,1,0,25,0,625,"3","7","9",12,1,48,7777.77783203125,"39",8.95902595067072,"25-34"
0,0,0,54,0,2916,"3","7","9",48,1,48,37851.8515625,"11",10.5414351760971,"45-54"
1,1,1,67,0,4489,"3","5","2",1,0,60,6778.95563616071,"98",8.67765644266355,"60+"
1,0,0,36,0,1296,"3","7","9",144,1,48,8035.41650390625,"11",8.99161411303305,"35-44"
0,1,0,41,0,1681,"3","7","5",24,1,48,34148.0990263526,"21",10.0191474032227,"35-44"
0,0,1,48,1,2304,"3","7","5",6,1,48,3715.75415039062,"39",8.2203369380009,"45-54"
0,0,0,52,0,2704,"3","6","2",228,0,80,3937.88257271903,"53",8.21983749853064,"45-54"
0,1,0,40,0,1600,"3","7","9",60,1,48,22716.94921875,"8",9.88496653960026,"35-44"
1,1,1,55,0,3025,"2","6","2",48,0,50,5231.85852050781,"53",8.51432231375178,"55-60"
1,0,0,50,0,2500,"2","6","2",60,0,50,3937.88257271903,"53",8.21983749853064,"45-54"
1,1,0,28,0,784,"2","7","9",0,1,40,25477.721077474,"13",9.66169555088289,"25-34"
1,1,0,24,0,576,"2","7","9",2,1,48,5534.6731071921,"3",8.57019872616996,"18-24"
1,1,0,21,0,441,"2","7","1",48,0,45,4170.87557207528,"53",8.25085671858605,"18-24"
0,0,1,60,1,3600,"2","5","8",56,1,48,4290.0458984375,"55",8.36405271080131,"60+"
1,1,1,50,0,2500,"3","7","9",180,1,70,15000,"58",9.61580548008435,"45-54"
1,0,0,48,0,2304,"3","7","9",120,1,56,33333.33203125,"2",10.4143131372396,"45-54"
2,1,1,54,0,2916,"2","6","9",36,1,48,6319.4443359375,"98",8.7513865617467,"45-54"
2,1,1,39,0,1521,"3","7","9",12,1,48,24305.5546875,"2",10.0984601911694,"35-44"
2,0,0,36,0,1296,"3","7","9",12,1,48,15798.611328125,"19",9.66767732452745,"35-44"
0,1,1,38,0,1444,"3","7","9",13,1,45,15728.39453125,"11",9.66322292671437,"35-44"
0,0,0,32,0,1024,"3","7","9",36,1,40,17694.443359375,"6",9.78100593477558,"25-34"
0,0,1,59,1,3481,"2","4","4",24,0,48,4375,"53",8.38366179879172,"55-60"
0,0,0,29,0,841,"2","7","4",24,0,10,4195.5678914388,"80",8.26058380429371,"25-34"
0,1,0,56,0,3136,"3","6","9",3,1,48,5104.16650390625,"59",8.53781244673122,"55-60"
0,0,0,61,0,3721,"3","7","1",9,1,24,3776.12036132813,"45",8.16367784482167,"60+"
0,0,1,57,1,3249,"3","6","8",360,1,48,7777.77783203125,"39",8.95902595067072,"55-60"
0,0,0,23,0,529,"3","7","7",6,1,48,6480.54150390625,"13",8.77655935127256,"18-24"
0,1,0,62,0,3844,"4","7","1",48,1,40,4955.30696614583,"59",8.42243527100387,"60+"
3,0,1,31,1,961,"3","6","5",16,0,70,2857.3115234375,"53",7.95763643494155,"25-34"
0,0,1,21,1,441,"3","6","4",12,0,70,2459.056640625,"45",7.80753307595864,"18-24"
1,1,0,60,0,3600,"3","5","1",16,0,72,6778.95563616071,"98",8.67765644266355,"60+"
1,0,0,35,0,1225,"3","7","9",60,1,60,3224.73266601562,"97",8.07860533153523,"35-44"
0,0,0,57,0,3249,"3","7","6",216,1,40,27325.1057350852,"13",10.0333882568865,"55-60"
0,1,0,75,0,5625,"3","7","1",240,0,48,27282.9868164062,"44",9.86265779239631,"60+"
2,1,1,37,0,1369,"2","7","9",42,1,45,18643.333984375,"12",9.83324393406841,"35-44"
2,0,0,40,0,1600,"2","7","6",2,0,30,9015.1513671875,"39",9.10666192608853,"35-44"
4,1,1,35,0,1225,"2","6","3",42,0,65,2916.66674804688,"51",7.97819671858534,"35-44"
0,1,1,28,0,784,"3","7","3",60,0,40,5771.31700251653,"84",8.51964149755251,"25-34"
0,0,0,35,0,1225,"3","7","9",80,1,40,34278.2298060826,"12",10.1340792859411,"35-44"
3,1,1,45,0,2025,"2","5","5",36,1,48,5833.33349609375,"58",8.67134389914528,"45-54"
3,0,0,45,0,2025,"2","5","9",60,1,48,3888.88891601562,"55",8.26587877011078,"45-54"
3,1,0,19,0,361,"2","7","7",2,0,20,3500,"33",8.1605182474775,"18-24"
3,1,0,49,0,2401,"4","7","1",60,0,28,32769.7132720947,"2",9.8725858171147,"45-54"
3,0,0,40,0,1600,"4","7","4",8,1,40,4788.33251953125,"3",8.47393751279008,"35-44"
3,0,0,37,0,1369,"4","7","1",24,0,42,14000,"17",9.5468126085974,"35-44"
3,1,1,47,0,2209,"2","6","9",84,1,48,4973.59716796875,"97",8.51189863354222,"45-54"
3,0,0,43,0,1849,"2","6","1",120,1,48,11734.6227283478,"45",8.60509731914462,"35-44"
2,1,1,55,0,3025,"4","7","7",216,1,55,53165.971875,"12",10.8711030273511,"55-60"
2,0,0,48,0,2304,"4","7","9",24,1,40,29214.3343955592,"21",9.90368711535261,"45-54"
1,0,1,48,1,2304,"3","5","2",36,0,40,4375,"45",8.38366179879172,"45-54"
1,0,1,56,1,3136,"3","5","1",36,0,35,5897.8121686663,"45",8.5157214480176,"55-60"
1,0,0,35,0,1225,"3","7","9",168,1,48,13165.5087890625,"77",9.48535571828295,"35-44"
0,1,0,38,0,1444,"2","6","9",180,1,56,6041.66650390625,"58",8.70643516411511,"35-44"
0,1,0,53,0,2809,"4","7","9",384,1,40,22890.97265625,"12",10.0384979046716,"45-54"
0,1,0,56,0,3136,"4","7","1",336,1,48,8275.76228841146,"84",8.91284665143549,"55-60"
0,1,0,56,0,3136,"4","6","1",360,0,48,6916.80725097656,"85",8.75214858724096,"55-60"
0,0,0,58,0,3364,"4","3","1",444,1,48,3586.12426757812,"54",8.18482730710011,"55-60"
0,1,0,66,0,4356,"2","3","3",8,1,48,3904.15283203125,"58",8.26979609431573,"60+"
1,1,1,50,0,2500,"4","7","9",348,1,55,33939.39453125,"21",10.4323316992434,"45-54"
1,0,0,51,0,2601,"4","7","9",96,1,48,14218.75,"33",9.56231679513336,"45-54"
3,0,0,29,0,841,"3","7","1",70,1,25,4967.54318311738,"45",8.39675093754077,"25-34"
0,1,0,20,0,400,"3","6","1",11,0,32,4913.55463442595,"59",8.37302320395677,"18-24"
1,1,1,62,0,3844,"3","6","3",0,0,18,518.518493652344,"79",6.25097569463687,"60+"
1,0,0,57,0,3249,"3","5","1",24,0,18,1866.66662597656,"54",7.53190956625686,"55-60"
1,0,0,28,0,784,"3","6","3",0,0,16,6416.66650390625,"80",8.76665402568256,"25-34"
2,1,1,54,0,2916,"3","5","1",120,0,48,6306.49276455966,"93",8.67047588896994,"45-54"
2,0,0,32,0,1024,"3","7","9",12,1,48,15636.57421875,"13",9.65736795038473,"25-34"
0,0,1,43,1,1849,"2","5","3",48,0,90,3944.28491210937,"41",8.241107764116,"35-44"
0,1,0,23,0,529,"2","7","3",48,0,6,4713.56914881656,"45",8.30994918442014,"18-24"
0,0,0,22,0,484,"2","7","3",48,0,6,4124.76310306838,"45",8.23335415574435,"18-24"
0,0,0,19,0,361,"2","7","3",48,0,28,4124.76310306838,"45",8.23335415574435,"18-24"
1,1,1,26,0,676,"2","6","2",1,0,54,4320.98779296875,"95",8.37123931088021,"25-34"
1,0,0,36,0,1296,"2","4","1",1,1,45,4256.29541015625,"54",8.35615443889377,"35-44"
1,0,1,64,1,4096,"1","4","2",12,0,84,3776.12036132813,"45",8.16367784482167,"60+"
1,1,0,37,0,1369,"1","6","5",2,1,48,3990.27709960938,"95",8.29161595599613,"35-44"
1,1,0,58,0,3364,"1","3","2",12,0,30,8725.6943359375,"41",8.96485125739007,"55-60"
1,1,1,25,0,625,"1","4","9",80,0,50,4666.66650390625,"84",8.44820028505205,"25-34"
2,0,0,28,0,784,"2","7","5",6,0,15,4666.66650390625,"39",8.44820028505205,"25-34"
0,1,1,50,0,2500,"1","5","1",3,0,40,6306.49276455966,"93",8.67047588896994,"45-54"
0,0,1,55,1,3025,"2","5","1",120,0,48,5234.34051983173,"55",8.5178145876325,"55-60"
0,1,0,27,0,729,"2","7","6",4,1,48,3888.88891601562,"33",8.26587877011078,"25-34"
0,0,0,19,0,361,"2","7","9",6,0,48,3586.12426757812,"33",8.18482730710011,"18-24"
1,0,0,37,0,1369,"3","6","2",18,1,48,3889.94384765625,"45",8.2661500014585,"35-44"
1,1,1,23,0,529,"1","6","9",14,1,48,5833.33349609375,"87",8.67134389914528,"18-24"
1,0,0,48,0,2304,"3","5","9",2,1,48,3990.27709960938,"55",8.29161595599613,"45-54"
0,0,0,47,0,2209,"3","6","9",36,1,48,4289.12109375,"97",8.36383711768092,"45-54"
2,1,1,33,0,1089,"3","6","4",36,0,48,2916.66674804688,"53",7.97819671858534,"25-34"
2,0,0,33,0,1089,"3","6","4",24,0,48,2430.5556640625,"53",7.79587517853245,"25-34"
2,1,0,47,0,2209,"3","5","2",58,0,48,3159.72216796875,"87",8.05823938118676,"45-54"
1,0,1,54,1,2916,"2","4","1",144,1,40,4252.5,"54",8.35526232427002,"45-54"
2,1,1,22,0,484,"1","6","1",1,0,40,4713.56914881656,"45",8.30994918442014,"18-24"
3,1,1,35,0,1225,"2","6","6",36,1,48,5751.375,"95",8.65719423563905,"35-44"
3,1,0,31,0,961,"2","5","5",3,1,48,3990.27709960938,"39",8.29161595599613,"25-34"
1,1,0,32,0,1024,"1","7","3",18,1,48,5406.236328125,"87",8.59530844177526,"25-34"
0,1,1,67,0,4489,"3","4","9",72,1,48,8327.083203125,"85",8.87999786364778,"60+"
0,0,0,57,0,3249,"3","7","1",240,0,20,32386.5146484375,"12",10.1404445248043,"55-60"
0,1,0,30,0,900,"3","7","3",15,1,40,8166.66650390625,"16",9.00781608793486,"25-34"
0,1,1,47,0,2209,"1","6","1",180,0,35,6809.51400951629,"45",8.64013192068761,"45-54"
0,1,1,45,0,2025,"3","6","1",2,0,30,6210.06002215485,"98",8.63812303246879,"45-54"
2,1,1,52,0,2704,"2","7","2",140,0,48,7420.33885091146,"85",8.77796698338465,"45-54"
2,0,0,41,0,1681,"2","6","2",96,0,48,3786.8056640625,"84",8.2392781099921,"35-44"
2,0,1,34,1,1156,"3","5","3",24,1,48,3500,"53",8.1605182474775,"25-34"
0,1,0,23,0,529,"3","7","1",12,0,20,4913.55463442595,"59",8.37302320395677,"18-24"
2,1,1,32,0,1024,"2","6","3",1,1,48,3990.27709960938,"95",8.29161595599613,"25-34"
0,1,1,32,0,1024,"3","7","9",6,1,72,6826.53369140625,"97",8.82857231149771,"25-34"
0,0,0,28,0,784,"3","7","9",2,1,40,4827.2216796875,"33",8.48202635954642,"25-34"
2,1,1,35,0,1225,"1","6","9",8,1,48,6684.70849609375,"58",8.80757788291494,"35-44"
2,0,0,34,0,1156,"1","3","1",60,0,27,4148.14794921875,"54",8.33041723631671,"25-34"
0,1,1,27,0,729,"3","7","9",30,1,36,5718.82763671875,"44",8.65151910475135,"25-34"
0,0,0,30,0,900,"3","7","9",81,1,30,21875,"13",9.99309971122582,"25-34"
2,1,1,47,0,2209,"3","7","9",144,1,50,12394.6669921875,"45",9.42502157780645,"45-54"
2,0,0,39,0,1521,"3","7","1",204,0,40,8079.38097887541,"39",8.79197482752779,"35-44"
2,1,1,46,0,2116,"3","5","1",120,0,48,3406.49415806362,"81",8.06711750413151,"45-54"
2,0,0,36,0,1296,"3","6","1",82,0,48,4159.55447387695,"79",8.29918170933037,"35-44"
3,0,1,61,1,3721,"1","4","2",0,0,40,1750,"45",7.46737106691756,"60+"
3,1,0,37,0,1369,"1","5","3",0,0,60,2868.8994140625,"81",7.9616837557859,"35-44"
0,1,1,36,0,1296,"1","7","1",18,0,56,3073.82080078125,"45",8.03067662727285,"35-44"
0,0,0,22,0,484,"1","6","1",36,0,36,5185.18505859375,"54",8.55356081117305,"18-24"
0,1,0,45,0,2025,"2","6","9",4,1,60,2868.8994140625,"58",7.9616837557859,"45-54"
2,1,1,42,0,1764,"2","3","2",36,1,130,5099.26775512695,"98",8.46264186454584,"35-44"
2,0,0,23,0,529,"2","7","1",24,0,40,4124.76310306838,"45",8.23335415574435,"18-24"
1,0,1,33,1,1089,"2","6","9",3,1,45,8857.0224609375,"59",9.08896592175957,"25-34"
1,1,0,64,0,4096,"2","4","4",240,0,63,79333.3359375,"41",11.2814136968111,"60+"
2,1,1,45,0,2025,"2","6","1",240,0,48,5105.1221110026,"84",8.44586357192553,"45-54"
2,0,0,44,0,1936,"2","6","5",180,1,48,3856.72631835938,"33",8.25757399856319,"35-44"
2,0,1,33,1,1089,"2","6","9",4,1,24,6319.4443359375,"39",8.7513865617467,"25-34"
2,1,0,39,0,1521,"2","5","2",60,0,24,5099.26775512695,"98",8.46264186454584,"35-44"
0,1,1,35,0,1225,"2","7","1",12,0,48,3573.7841796875,"81",8.16883218873518,"35-44"
2,0,1,42,1,1764,"3","6","9",1,1,48,4277.08251953125,"39",8.36102640182878,"35-44"
2,1,0,40,0,1600,"3","7","2",2,0,35,4656.26293945312,"41",8.44596596497594,"35-44"
4,1,1,24,0,576,"1","5","9",6,1,84,2674.27783203125,"42",7.89143465354771,"18-24"
4,0,0,27,0,729,"1","4","1",24,0,36,4827.04235344964,"55",8.41905713776395,"25-34"
1,0,1,48,1,2304,"3","3","1",360,0,48,4563.757559982,"55",8.40068127693269,"45-54"
1,0,0,22,0,484,"3","7","5",24,1,48,4880.42578125,"33",8.49298774529726,"18-24"
0,1,0,58,0,3364,"3","6","1",18,0,40,7012.01595052083,"37",8.82279439014981,"55-60"
0,1,0,53,0,2809,"3","6","1",240,0,40,6161.0560438368,"87",8.63962174512139,"45-54"
0,1,0,23,0,529,"3","7","4",30,1,48,5890.87296549479,"44",8.61173386370651,"18-24"
0,1,0,73,0,5329,"3","1","1",18,0,12,4054.99774169922,"45",8.12885448532475,"60+"
1,1,1,37,0,1369,"1","3","2",120,0,40,4083.33325195312,"97",8.31466890737492,"35-44"
1,0,0,36,0,1296,"1","1","1",3,0,25,4159.55447387695,"79",8.29918170933037,"35-44"
0,1,1,66,0,4356,"2","4","1",180,0,36,4086.35205078125,"87",8.31290688905714,"60+"
0,0,0,47,0,2209,"2","3","2",36,0,56,2500,"54",7.82404601085629,"45-54"
1,1,1,26,0,676,"1","7","2",5,0,63,2962.962890625,"45",7.99394502323763,"25-34"
1,0,0,23,0,529,"1","6","1",1,0,45,1037.03698730469,"54",6.94412287519682,"18-24"
0,1,0,27,0,729,"3","6","1",36,0,50,4776.03002929688,"18",8.38958449129885,"25-34"
0,0,0,25,0,625,"3","7","5",36,1,40,5146.94482421875,"11",8.54615857960671,"25-34"
1,1,1,26,0,676,"1","6","4",3,0,48,3888.88891601562,"53",8.26587877011078,"25-34"
0,1,1,33,0,1089,"3","7","9",144,1,70,6305.55517578125,"58",8.7491862977789,"25-34"
0,0,0,30,0,900,"3","7","9",18,1,48,5670.3564453125,"11",8.64300725988035,"25-34"
0,1,1,30,0,900,"2","6","9",108,1,72,8711.54296875,"58",9.07240420326772,"25-34"
2,0,1,22,1,484,"1","5","2",3,0,56,3750,"53",8.22951111896446,"18-24"
2,1,0,25,0,625,"1","5","1",18,0,96,4779.97645277388,"97",8.42304719969142,"25-34"
2,1,0,19,0,361,"1","5","1",5,0,96,4069.34076031184,"97",8.25641034528814,"18-24"
2,0,1,41,1,1681,"1","4","3",60,0,8,4698.22372923779,"55",8.43465989216789,"35-44"
0,1,1,55,0,3025,"2","3","1",36,0,48,5410.11350661058,"95",8.54054473258718,"55-60"
1,1,1,48,0,2304,"1","6","2",36,0,48,5820.79130817282,"95",8.58353163142216,"45-54"
1,0,0,35,0,1225,"1","6","1",36,0,48,4159.55447387695,"79",8.29918170933037,"35-44"
1,1,1,37,0,1369,"3","4","3",0,0,56,6250,"77",8.74033674273045,"35-44"
1,0,0,36,0,1296,"3","4","4",6,0,54,2160.49389648438,"53",7.67809213032027,"35-44"
1,0,1,40,1,1600,"2","6","1",8,0,18,26487.6536458333,"5",9.98428425788264,"35-44"
0,0,1,63,1,3969,"2","7","2",2,0,30,2488.88891601562,"53",7.81959167140604,"60+"
0,1,0,32,0,1024,"2","7","2",2,0,60,3500,"53",8.1605182474775,"25-34"
2,1,1,29,0,841,"2","7","1",12,0,72,5121.04207803915,"98",8.479953588418,"25-34"
1,1,1,52,0,2704,"3","6","1",13,0,72,6210.06002215485,"98",8.63812303246879,"45-54"
1,0,0,48,0,2304,"3","6","1",18,1,45,7259.25927734375,"54",8.89003307469956,"45-54"
1,0,0,30,0,900,"3","7","7",6,1,8,12468.75,"33",9.43098079307227,"25-34"
1,1,0,23,0,529,"3","6","1",36,1,72,4291.67515980114,"98",8.3022552533823,"18-24"
1,0,1,32,1,1024,"2","7","2",8,0,48,3888.88891601562,"45",8.26587877011078,"25-34"
1,0,1,41,1,1681,"2","6","1",120,0,60,8079.38097887541,"39",8.79197482752779,"35-44"
1,1,0,44,0,1936,"2","6","1",24,0,72,5099.26775512695,"98",8.46264186454584,"35-44"
1,1,0,22,0,484,"2","6","5",24,0,48,4170.87557207528,"53",8.25085671858605,"18-24"
1,1,1,54,0,2916,"2","5","9",156,1,48,6269.8935546875,"84",8.74351465655901,"45-54"
1,0,0,47,0,2209,"2","5","9",12,1,48,4290.0458984375,"90",8.36405271080131,"45-54"
1,1,1,50,0,2500,"5","7","9",16,1,55,59393.9375,"11",10.9919474378525,"45-54"
1,0,0,50,0,2500,"5","7","9",3,1,70,10000,"42",9.21034037197618,"45-54"
1,0,1,42,1,1764,"5","7","9",180,1,48,12881.9443359375,"21",9.46358194602449,"35-44"
0,1,1,40,0,1600,"2","6","3",13,1,48,4435.87890625,"37",8.39748105013779,"35-44"
1,0,1,47,1,2209,"2","7","9",144,1,48,14583.3330078125,"34",9.58763458079622,"45-54"
1,1,1,39,0,1521,"2","7","9",11,0,14,18333.333984375,"36",9.81647621105786,"35-44"
1,0,0,24,0,576,"2","7","9",7,1,48,4679.986328125,"59",8.45105046756661,"18-24"
3,1,1,24,0,576,"2","6","2",48,1,48,4294.0966796875,"39",8.36499649324989,"18-24"
1,0,1,54,1,2916,"2","6","1",10,0,30,4563.757559982,"55",8.40068127693269,"45-54"
0,1,0,24,0,576,"2","7","9",18,1,48,4289.12109375,"38",8.36383711768092,"18-24"
1,1,1,25,0,625,"2","6","9",12,1,48,4430.09326171875,"58",8.3961759151243,"25-34"
1,0,0,23,0,529,"2","7","3",1,0,63,2074.07397460938,"53",7.63727005575676,"18-24"
0,1,1,60,0,3600,"2","5","1",60,0,60,4054.99774169922,"45",8.12885448532475,"60+"
0,0,0,56,0,3136,"2","4","1",120,0,40,8725.6943359375,"41",8.96485125739007,"55-60"
2,1,1,41,0,1681,"3","7","9",36,1,40,30705.8611518012,"2",10.0020459134023,"35-44"
2,0,0,39,0,1521,"3","7","9",12,1,40,8079.38097887541,"39",8.79197482752779,"35-44"
2,1,0,54,0,2916,"3","7","9",240,1,48,19444.4453125,"5",9.87531672021229,"45-54"
2,0,0,54,0,2916,"3","7","8",25,1,40,16801.5896521935,"13",9.56126192890008,"45-54"
0,1,0,40,0,1600,"3","7","9",30,1,40,9040.5390625,"39",9.1094740824159,"35-44"
0,0,0,40,0,1600,"3","7","9",60,1,40,37916.66796875,"11",10.5431460824857,"35-44"
0,1,0,51,0,2601,"3","7","8",1,1,40,9041.6669921875,"13",9.10959883817695,"45-54"
0,1,0,50,0,2500,"3","3","2",9,0,60,6809.51400951629,"45",8.64013192068761,"45-54"
0,1,0,29,0,841,"3","7","9",10,1,48,12760.4169921875,"8",9.45410323600333,"25-34"
0,1,0,48,0,2304,"3","7","9",256,1,48,11059.02734375,"30",9.31100232760599,"45-54"
1,0,1,35,1,1225,"2","7","7",120,1,48,5204.62939453125,"11",8.55730377669494,"35-44"
1,0,0,43,0,1849,"2","6","7",1,1,48,4414.81396484375,"97",8.39272097508204,"35-44"
1,0,0,20,0,400,"2","6","3",7,1,48,4111.8046875,"45",8.32161730783086,"18-24"
2,1,1,30,0,900,"3","6","2",18,0,40,4715.79994176646,"53",8.36190742054438,"25-34"
2,0,0,30,0,900,"3","6","9",36,1,48,5006.9443359375,"30",8.5185810950198,"25-34"
2,0,0,33,0,1089,"3","6","2",0,0,8,1166.66662597656,"53",7.06190592393216,"25-34"
3,1,1,34,0,1156,"2","6","1",180,0,60,6089.8826385498,"45",8.50163749160376,"25-34"
3,0,0,35,0,1225,"2","4","1",120,0,60,3944.28491210937,"41",8.241107764116,"35-44"
1,1,0,41,0,1681,"3","6","2",120,1,40,5099.26775512695,"98",8.46264186454584,"35-44"
1,0,0,36,0,1296,"3","6","2",6,0,40,1750,"36",7.46737106691756,"35-44"
1,0,0,64,0,4096,"3","6","7",120,1,48,3888.88891601562,"79",8.26587877011078,"60+"
1,1,1,37,0,1369,"3","7","9",84,1,48,23093.1859266493,"13",9.88167072614944,"35-44"
2,1,1,46,0,2116,"2","5","1",240,0,80,5097.74143066406,"97",8.45968361334567,"45-54"
1,0,1,29,1,841,"2","3","6",12,0,6,2396.490234375,"99",7.64499289440356,"25-34"
1,1,0,29,0,841,"2","1","5",24,0,66,3535.353515625,"81",8.17056857775065,"25-34"
1,1,0,21,0,441,"2","4","4",1,0,40,5833.33349609375,"97",8.67134389914528,"18-24"
0,1,1,41,0,1681,"3","7","9",24,1,60,7129.6298828125,"98",8.87201460221701,"35-44"
0,0,0,40,0,1600,"3","6","6",36,1,50,6940.76416015625,"21",8.84516715697184,"35-44"
0,1,0,21,0,441,"3","7","9",6,1,40,7169.01123046875,"39",8.87752302038376,"18-24"
0,0,0,20,0,400,"3","6","5",6,1,48,3990.27709960938,"39",8.29161595599613,"18-24"
0,1,1,49,0,2401,"2","5","9",96,0,48,6306.49276455966,"93",8.67047588896994,"45-54"
0,0,1,43,1,1849,"3","7","7",250,1,48,8223.3798828125,"33",9.01473658149746,"35-44"
0,1,0,21,0,441,"3","6","5",15,1,48,5671.2958984375,"45",8.64317292412374,"18-24"
1,1,1,56,0,3136,"4","7","5",300,1,50,42514.956817627,"21",10.4515058812745,"55-60"
1,1,1,60,0,3600,"4","7","1",420,1,48,3645.83337402344,"81",8.18092925868853,"60+"
1,0,0,53,0,2809,"4","7","9",324,1,48,68622.6796875,"32",11.1363783667648,"45-54"
1,1,0,26,0,676,"4","6","6",124,1,48,4124.08740234375,"81",8.32460003849708,"25-34"
1,0,0,29,0,841,"4","7","9",58,1,48,7250.34716796875,"6",8.88880463193933,"25-34"
2,0,1,30,1,900,"2","6","2",12,0,24,4827.04235344964,"55",8.41905713776395,"25-34"
2,0,1,35,1,1225,"1","6","1",1,0,24,4698.22372923779,"55",8.43465989216789,"35-44"
2,1,1,43,0,1849,"2","6","3",300,0,45,7486.43966379473,"45",8.58028722834266,"35-44"
2,0,0,37,0,1369,"2","7","6",144,1,48,5952.30126953125,"39",8.69153319175266,"35-44"
0,1,1,26,0,676,"3","7","9",10,1,18,25477.721077474,"13",9.66169555088289,"25-34"
0,0,0,26,0,676,"3","7","5",1,1,40,13755.81640625,"7",9.52921702501427,"25-34"
2,1,1,40,0,1600,"1","4","1",36,0,50,7333.64222935268,"38",8.76155103655063,"35-44"
0,0,1,42,1,1764,"2","6","6",96,1,45,5486.65185546875,"39",8.61007348607002,"35-44"
0,0,0,24,0,576,"2","7","4",7,0,42,13092.56640625,"18",9.47979989822403,"18-24"
1,1,1,31,0,961,"3","6","1",48,0,45,5947.00786557405,"38",8.62686698265053,"25-34"
1,0,0,31,0,961,"3","6","8",48,1,50,4234.22265625,"39",8.35095503799517,"25-34"
1,1,1,25,0,625,"1","7","9",2,1,70,2832.85668945312,"3",7.94904091240667,"25-34"
1,0,0,32,0,1024,"1","7","2",1,0,45,4076.25227722168,"53",8.23624185645855,"25-34"
0,1,1,63,0,3969,"3","5","5",6,1,48,5266.2041015625,"58",8.56906509767252,"60+"
1,0,1,33,1,1089,"3","6","3",13,1,48,6481.4814453125,"45",8.77670438132096,"25-34"
0,1,1,58,0,3364,"3","4","1",180,1,48,5490.36538696289,"93",8.47107183319573,"55-60"
